gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,expected_tenure,CLV,Cluster,Contract,PaymentMethod
1,0,0,1,40,1,0,1,1,0,0,0,0,1,55.25,2139.2,1,0,0,0,0,0,0,1,40,2210.0,0,Month-to-month,Mailed check
1,0,0,1,13,1,0,0,0,0,0,1,1,0,66.4,831.75,0,0,0,0,0,1,0,0,13,863.2,3,Month-to-month,Credit card (automatic)
0,0,0,0,6,1,1,0,1,0,0,1,0,1,90.1,521.3,1,1,0,0,0,0,1,0,6,540.5999999999999,3,Month-to-month,Electronic check
0,0,1,1,69,1,0,0,0,0,0,0,0,0,20.15,1337.5,0,0,1,0,1,0,0,0,69,1390.35,0,Two year,Bank transfer (automatic)
0,1,1,0,66,1,1,0,1,1,1,1,1,1,108.1,7181.95,0,1,0,1,0,1,0,0,66,7134.599999999999,1,One year,Credit card (automatic)
1,0,0,0,11,1,1,0,0,1,0,0,0,0,53.75,608.0,1,0,0,0,0,0,1,0,11,591.25,2,Month-to-month,Electronic check
1,0,1,1,46,1,0,1,0,1,1,0,0,0,56.9,2560.1,0,0,0,1,0,0,0,1,46,2617.4,0,One year,Mailed check
0,0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,577.6,1,1,0,0,0,0,1,0,6,535.8,3,Month-to-month,Electronic check
0,0,1,1,56,1,1,1,0,1,1,1,1,1,109.6,5953.0,0,1,0,0,0,0,0,1,56,6137.599999999999,1,Month-to-month,Mailed check
1,0,1,1,70,1,1,0,0,0,0,0,0,0,25.15,1790.15,0,0,1,0,1,1,0,0,70,1760.5,0,Two year,Credit card (automatic)
0,0,1,1,33,1,1,0,0,1,1,1,1,1,79.15,2531.4,0,0,0,1,0,0,1,0,33,2611.9500000000003,3,One year,Electronic check
0,0,1,1,72,1,1,1,1,0,1,0,0,0,66.75,4760.3,0,0,0,0,1,1,0,0,72,4806.0,1,Two year,Credit card (automatic)
0,0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,1,1,0,0,0,0,1,0,3,285.6,3,Month-to-month,Electronic check
0,0,0,1,19,1,0,0,0,0,1,0,0,0,48.8,953.65,0,0,0,0,0,0,0,1,19,927.1999999999999,2,Month-to-month,Mailed check
0,1,0,0,5,0,0,0,0,0,0,1,1,0,45.7,198.0,1,0,0,0,0,0,1,0,5,228.5,2,Month-to-month,Electronic check
0,0,1,0,71,1,0,0,1,1,1,1,1,1,80.7,5705.05,0,0,0,0,1,1,0,0,71,5729.7,1,Two year,Credit card (automatic)
1,0,1,0,8,1,0,1,0,0,0,0,0,1,74.5,609.9,1,1,0,0,0,0,1,0,8,596.0,3,Month-to-month,Electronic check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0,0,1,0,0,1,0,0,1,20.55,2,Month-to-month,Credit card (automatic)
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.65,79.65,1,1,0,0,0,0,1,0,1,79.65,3,Month-to-month,Electronic check
0,0,0,0,61,1,1,1,1,1,1,1,1,1,115.1,6993.65,0,1,0,1,0,0,0,1,61,7021.099999999999,1,One year,Mailed check
0,0,1,1,71,0,0,1,1,0,1,1,1,0,59.7,4122.65,0,0,0,0,1,0,0,0,71,4238.7,1,Two year,Bank transfer (automatic)
0,0,1,0,68,1,1,0,1,1,0,0,0,0,86.45,5762.95,0,1,0,1,0,1,0,0,68,5878.6,1,One year,Credit card (automatic)
1,0,0,0,46,0,0,0,0,1,1,0,0,0,33.7,1537.85,0,0,0,1,0,1,0,0,46,1550.2,0,One year,Credit card (automatic)
1,0,0,0,33,1,1,1,0,0,0,0,0,0,80.1,2603.3,0,1,0,1,0,0,0,0,33,2643.2999999999997,3,One year,Bank transfer (automatic)
0,0,1,1,53,1,1,1,1,1,1,0,1,1,104.05,5566.4,0,1,0,0,1,0,0,0,53,5514.65,1,Two year,Bank transfer (automatic)
0,1,1,0,50,1,1,1,1,1,0,1,1,0,108.75,5431.9,0,1,0,0,0,0,0,0,50,5437.5,1,Month-to-month,Bank transfer (automatic)
0,0,0,0,57,0,0,1,0,1,1,0,0,1,41.1,2258.25,0,0,0,1,0,1,0,0,57,2342.7000000000003,0,One year,Credit card (automatic)
0,0,1,1,54,1,0,0,0,0,0,0,0,1,20.35,1092.35,0,0,1,0,1,0,0,0,54,1098.9,0,Two year,Bank transfer (automatic)
0,1,1,0,60,1,1,0,1,1,0,1,1,1,105.9,6401.25,0,1,0,0,0,0,1,0,60,6354.0,1,Month-to-month,Electronic check
0,1,1,0,28,1,1,0,0,0,1,1,1,1,101.3,2812.2,1,1,0,0,0,1,0,0,28,2836.4,3,Month-to-month,Credit card (automatic)
0,0,1,1,1,1,0,0,0,0,0,1,0,1,80.05,80.05,1,1,0,0,0,0,0,1,1,80.05,3,Month-to-month,Mailed check
1,0,1,1,29,1,1,0,0,1,0,0,1,1,89.2,2698.35,1,1,0,0,0,0,1,0,29,2586.8,3,Month-to-month,Electronic check
0,0,1,1,10,1,0,0,1,0,1,0,1,1,65.5,616.9,0,0,0,0,0,0,1,0,10,655.0,3,Month-to-month,Electronic check
1,0,0,1,43,0,0,1,1,1,0,0,0,1,40.45,1912.85,0,0,0,0,0,0,1,0,43,1739.3500000000001,0,Month-to-month,Electronic check
1,1,1,0,13,1,0,0,0,0,0,0,0,0,70.45,849.1,0,1,0,0,0,0,0,0,13,915.85,3,Month-to-month,Bank transfer (automatic)
0,0,1,0,43,1,0,1,0,1,1,1,1,1,78.8,3460.3,0,0,0,0,1,0,1,0,43,3388.4,1,Two year,Electronic check
1,0,1,1,19,1,1,0,0,0,0,0,1,1,83.65,1465.75,1,1,0,0,0,0,1,0,19,1589.3500000000001,3,Month-to-month,Electronic check
1,0,1,1,1,1,0,0,0,0,0,1,1,1,90.1,90.1,0,1,0,0,0,0,1,0,1,90.1,3,Month-to-month,Electronic check
0,0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0,0,0,0,1,1,0,0,69,5689.05,1,Two year,Credit card (automatic)
0,0,1,0,61,1,0,0,0,0,0,0,0,0,20.25,1278.8,0,0,1,0,1,1,0,0,61,1235.25,0,Two year,Credit card (automatic)
1,0,1,0,43,1,1,1,1,0,1,0,0,0,66.25,2907.35,0,0,0,0,0,0,0,0,43,2848.75,0,Month-to-month,Bank transfer (automatic)
0,0,1,0,6,1,0,0,0,0,0,0,0,0,19.5,146.3,1,0,1,0,0,0,0,0,6,117.0,2,Month-to-month,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,1,0,0,0,51.25,51.25,1,0,0,0,0,0,0,1,1,51.25,2,Month-to-month,Mailed check
1,0,1,0,56,1,0,0,0,0,0,1,1,0,89.7,4952.95,0,1,0,0,0,0,0,1,56,5023.2,1,Month-to-month,Mailed check
0,0,1,0,70,0,0,1,1,1,1,1,1,0,64.55,4504.9,0,0,0,0,1,0,0,0,70,4518.5,1,Two year,Bank transfer (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.6,45.6,1,0,0,0,0,0,1,0,1,45.6,2,Month-to-month,Electronic check
1,0,1,1,49,1,1,0,1,1,0,1,0,1,93.65,4520.15,0,1,0,1,0,0,1,0,49,4588.85,1,One year,Electronic check
0,0,0,0,6,1,0,0,0,0,1,0,0,1,49.65,267.35,1,0,0,0,0,0,0,0,6,297.9,2,Month-to-month,Bank transfer (automatic)
0,0,1,1,32,1,0,1,1,1,1,0,1,0,73.6,2316.85,0,0,0,0,1,0,0,1,32,2355.2,3,Two year,Mailed check
0,1,1,0,72,1,1,1,0,1,1,1,1,1,109.75,8075.35,0,1,0,0,1,0,0,1,72,7902.0,1,Two year,Mailed check
1,0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,2302.35,0,0,0,0,1,1,0,0,37,2273.65,0,Two year,Credit card (automatic)
0,0,1,0,69,1,0,1,1,0,1,1,1,1,106.4,7251.9,0,1,0,1,0,1,0,0,69,7341.6,1,One year,Credit card (automatic)
0,0,1,0,26,1,0,0,1,1,1,1,1,0,81.9,2078.55,0,0,0,0,0,0,0,0,26,2129.4,3,Month-to-month,Bank transfer (automatic)
0,0,1,1,58,1,1,0,1,1,0,1,1,1,105.2,6225.4,0,1,0,1,0,1,0,0,58,6101.6,1,One year,Credit card (automatic)
1,0,0,0,24,1,1,0,0,0,1,0,0,0,54.6,1242.25,0,0,0,1,0,0,0,0,24,1310.4,3,One year,Bank transfer (automatic)
1,0,1,1,5,1,0,0,0,0,0,0,0,0,20.55,99.45,0,0,1,1,0,0,1,0,5,102.75,2,One year,Electronic check
1,0,1,1,15,1,0,0,0,0,0,0,0,1,20.0,288.05,1,0,1,0,0,0,1,0,15,300.0,2,Month-to-month,Electronic check
0,0,1,1,30,1,0,0,0,0,0,0,0,0,19.7,599.25,0,0,1,0,1,0,0,1,30,591.0,2,Two year,Mailed check
0,0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,3462.1,0,0,0,1,0,1,0,0,55,3632.75,0,One year,Credit card (automatic)
0,0,1,0,25,0,0,0,0,0,0,1,0,1,34.0,853.0,1,0,0,0,0,0,0,0,25,850.0,2,Month-to-month,Bank transfer (automatic)
1,1,1,0,10,1,0,0,1,1,1,1,0,1,92.5,934.1,1,1,0,0,0,0,0,1,10,925.0,3,Month-to-month,Mailed check
1,0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,2375.2,0,0,0,0,1,1,0,0,44,2378.2,0,Two year,Credit card (automatic)
0,0,0,0,47,1,0,1,1,0,1,0,0,1,58.9,2813.05,0,0,0,1,0,0,0,1,47,2768.2999999999997,0,One year,Mailed check
0,0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,1222.8,1,1,0,0,0,0,1,0,13,1148.55,3,Month-to-month,Electronic check
0,0,1,1,49,1,1,0,1,1,1,1,1,1,107.95,5293.2,1,1,0,0,1,0,0,0,49,5289.55,1,Two year,Bank transfer (automatic)
0,0,1,0,64,1,0,1,0,0,1,1,1,1,96.9,6314.35,0,1,0,1,0,0,0,1,64,6201.6,1,One year,Mailed check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,0,1,0,0,0,0,1,1,19.1,2,Month-to-month,Mailed check
1,0,0,0,20,1,0,0,0,0,1,0,0,0,50.0,1003.05,0,0,0,0,0,0,0,1,20,1000.0,2,Month-to-month,Mailed check
0,0,1,0,37,0,0,1,0,0,1,1,0,0,45.4,1593.1,0,0,0,0,1,0,1,0,37,1679.8,0,Two year,Electronic check
1,0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,2509.95,0,1,0,0,0,0,1,0,30,2563.5,3,Month-to-month,Electronic check
0,0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,3187.65,0,0,0,1,0,0,0,0,38,3195.7999999999997,3,One year,Bank transfer (automatic)
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,1,1,0,0,0,0,0,1,1,74.45,3,Month-to-month,Mailed check
0,0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,2345.2,1,0,0,0,0,0,1,0,37,2395.75,3,Month-to-month,Electronic check
0,0,1,0,52,0,0,1,1,1,1,1,1,0,66.25,3330.1,0,0,0,0,1,1,0,0,52,3445.0,0,Two year,Credit card (automatic)
1,0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,0,0,0,0,1,1,0,0,71,5459.900000000001,1,Two year,Credit card (automatic)
1,0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,2335.3,1,1,0,0,0,0,1,0,26,2334.7999999999997,3,Month-to-month,Electronic check
1,0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,4798.4,0,0,0,0,1,1,0,0,66,4923.599999999999,1,Two year,Credit card (automatic)
1,0,1,0,72,1,1,1,1,1,1,1,1,1,116.95,8594.4,0,1,0,0,1,1,0,0,72,8420.4,1,Two year,Credit card (automatic)
1,0,0,1,25,0,0,1,0,0,0,1,0,1,40.65,970.55,0,0,0,1,0,1,0,0,25,1016.25,2,One year,Credit card (automatic)
1,0,1,1,69,1,1,1,1,1,1,1,1,1,114.35,7665.8,0,1,0,0,1,0,0,0,69,7890.15,1,Two year,Bank transfer (automatic)
1,0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,3686.05,0,0,0,0,1,0,0,0,53,3694.1000000000004,1,Two year,Bank transfer (automatic)
0,0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,1115.15,1,1,0,1,0,0,0,1,12,1146.0,3,One year,Mailed check
1,0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,0,1,0,0,0,0,1,0,26,2564.9,3,Month-to-month,Electronic check
1,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,0,0,0,0,0,0,0,1,21,1294.6499999999999,3,Month-to-month,Mailed check
0,0,0,1,1,1,0,0,0,0,0,1,1,1,89.35,89.35,0,1,0,0,0,0,1,0,1,89.35,3,Month-to-month,Electronic check
1,0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,4445.3,0,1,0,0,0,0,1,0,48,4579.200000000001,1,Month-to-month,Electronic check
0,0,1,0,26,0,0,1,0,1,0,0,0,0,35.4,978.6,0,0,0,1,0,1,0,0,26,920.4,2,One year,Credit card (automatic)
1,0,1,0,60,1,0,0,0,0,0,0,0,0,19.95,1258.15,0,0,1,0,1,0,0,1,60,1197.0,0,Two year,Mailed check
1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,0,1,0,0,0,0,1,18,346.5,2,Month-to-month,Mailed check
0,1,0,0,10,0,0,0,0,0,1,0,0,1,29.65,291.4,1,0,0,0,0,0,1,0,10,296.5,2,Month-to-month,Electronic check
1,0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1,1,0,0,0,0,1,0,5,422.5,3,Month-to-month,Electronic check
0,0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,84.75,0,0,1,1,0,0,0,1,4,81.6,2,One year,Mailed check
1,0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,0,1,0,1,1,0,0,65,1608.75,0,Two year,Credit card (automatic)
1,0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,0,0,1,0,1,0,0,1,70,1774.5,0,Two year,Mailed check
1,0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,1597.25,1,1,0,0,0,1,0,0,18,1632.6000000000001,3,Month-to-month,Credit card (automatic)
1,0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,0,0,1,0,1,0,0,0,62,1240.0,0,Two year,Bank transfer (automatic)
0,0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0,0,0,0,1,0,1,0,66,3943.5,1,Two year,Electronic check
0,0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0,0,0,0,1,0,0,0,65,5362.5,1,Two year,Bank transfer (automatic)
0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,1,1,0,0,0,0,1,0,3,210.89999999999998,3,Month-to-month,Electronic check
0,0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,0,0,1,0,0,0,0,1,34,691.9000000000001,2,Month-to-month,Mailed check
1,0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,1442.2,0,1,0,0,0,0,0,0,16,1452.8,3,Month-to-month,Bank transfer (automatic)
0,0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,5639.05,1,1,0,1,0,0,0,0,54,5613.3,1,One year,Bank transfer (automatic)
0,1,0,0,50,1,1,0,0,1,1,1,1,1,104.95,5222.35,0,1,0,0,0,0,1,0,50,5247.5,1,Month-to-month,Electronic check
1,0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,7291.75,0,1,0,0,1,0,1,0,71,7472.75,1,Two year,Electronic check
0,0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,1,0,0,0,0,1,0,10,747.5,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,1,0,0,0,0,0,1,0,1,50.8,2,Month-to-month,Electronic check
1,0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,0,0,1,1,0,0,0,1,18,427.5,2,One year,Mailed check
1,0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,0,0,0,0,0,0,1,0,4,245.2,3,Month-to-month,Electronic check
0,0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,4415.75,0,0,0,0,1,0,0,1,58,4396.4,1,Two year,Mailed check
0,0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,0,1,0,1,0,0,1,0,56,5488.0,1,One year,Electronic check
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,1,1,0,0,0,0,1,0,2,160.5,3,Month-to-month,Electronic check
1,0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,1,1,0,0,0,0,1,0,32,2524.8,3,Month-to-month,Electronic check
1,0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,0,0,0,1,0,0,0,1,56,2912.0,0,One year,Mailed check
1,0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1,1,0,0,0,0,1,0,36,3051.0,3,Month-to-month,Electronic check
0,0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0,0,0,0,0,0,0,1,4,257.6,3,Month-to-month,Mailed check
1,0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1,1,0,0,0,0,0,0,53,4528.85,1,Month-to-month,Bank transfer (automatic)
1,0,0,0,10,1,0,0,0,0,0,0,0,1,45.8,436.2,0,0,0,0,0,1,0,0,10,458.0,2,Month-to-month,Credit card (automatic)
1,0,0,0,4,0,0,0,0,0,1,0,0,0,30.5,118.4,0,0,0,0,0,0,1,0,4,122.0,2,Month-to-month,Electronic check
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.9,19.9,1,0,1,0,0,0,0,1,1,19.9,2,Month-to-month,Mailed check
0,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,0,1,0,0,0,0,0,1,51,3526.65,1,Month-to-month,Mailed check
1,1,0,0,12,1,1,0,0,1,0,1,1,1,99.45,1200.15,1,1,0,0,0,0,1,0,12,1193.4,3,Month-to-month,Electronic check
0,0,0,0,6,0,0,0,0,0,1,1,1,1,49.25,255.6,0,0,0,1,0,0,0,1,6,295.5,2,One year,Mailed check
1,0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,0,0,0,0,1,0,0,0,63,2479.05,0,Two year,Bank transfer (automatic)
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,1,0,0,0,0,1,0,1,70.6,3,Month-to-month,Electronic check
0,0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0,1,0,0,0,1,0,0,48,5044.799999999999,1,Month-to-month,Credit card (automatic)
0,0,0,0,5,1,0,0,0,0,0,1,0,1,81.0,389.6,1,1,0,0,0,1,0,0,5,405.0,3,Month-to-month,Credit card (automatic)
0,0,0,1,35,1,0,0,0,0,0,0,0,1,20.1,644.5,0,0,1,1,0,1,0,0,35,703.5,0,One year,Credit card (automatic)
1,0,0,0,6,1,0,0,1,0,0,1,0,1,84.85,523.5,1,1,0,0,0,0,1,0,6,509.09999999999997,3,Month-to-month,Electronic check
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,0,0,1,0,0,0,0,1,2,39.5,2,Month-to-month,Mailed check
0,0,0,0,50,1,0,0,0,0,0,0,0,0,19.75,989.05,0,0,1,1,0,0,0,0,50,987.5,0,One year,Bank transfer (automatic)
0,0,0,0,33,1,0,0,0,0,0,0,0,1,70.4,2406.1,0,1,0,0,0,0,0,0,33,2323.2000000000003,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,31,1,0,0,0,0,0,0,0,0,20.45,638.55,0,0,1,0,1,0,0,1,31,633.9499999999999,2,Two year,Mailed check
0,0,1,1,9,1,0,0,0,0,0,0,0,0,20.35,191.1,0,0,1,0,1,0,0,1,9,183.15,2,Two year,Mailed check
0,0,1,1,54,1,1,0,1,1,1,1,1,1,86.2,4524.05,0,0,0,0,0,0,1,0,54,4654.8,1,Month-to-month,Electronic check
0,0,0,0,46,1,0,1,1,1,0,1,0,1,95.65,4664.2,0,1,0,1,0,1,0,0,46,4399.900000000001,1,One year,Credit card (automatic)
1,0,0,1,34,1,1,1,1,0,0,1,1,1,103.8,3470.8,0,1,0,1,0,0,1,0,34,3529.2,1,One year,Electronic check
1,0,1,1,71,1,1,1,0,0,0,1,1,1,97.2,6910.3,0,1,0,0,1,0,1,0,71,6901.2,1,Two year,Electronic check
0,0,1,1,63,1,0,1,1,1,1,0,0,0,63.55,4014.2,0,0,0,0,1,0,0,1,63,4003.6499999999996,1,Two year,Mailed check
0,0,0,0,51,1,1,0,0,0,0,0,0,0,24.95,1288.0,0,0,1,0,1,0,0,0,51,1272.45,0,Two year,Bank transfer (automatic)
0,1,0,0,26,1,1,0,1,0,0,1,0,1,89.15,2277.65,1,1,0,0,0,0,1,0,26,2317.9,3,Month-to-month,Electronic check
0,0,1,0,64,1,0,1,0,1,0,1,1,1,99.0,6375.8,0,1,0,0,1,0,0,0,64,6336.0,1,Two year,Bank transfer (automatic)
0,1,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,0,1,0,1,24.8,2,Month-to-month,Electronic check
1,1,1,0,61,1,1,0,1,0,1,0,0,1,85.55,5251.75,0,1,0,1,0,0,0,0,61,5218.55,1,One year,Bank transfer (automatic)
0,0,0,0,15,1,0,0,0,1,0,1,1,1,94.0,1505.45,0,1,0,0,0,1,0,0,15,1410.0,3,Month-to-month,Credit card (automatic)
1,0,0,0,64,1,1,0,1,0,1,1,1,1,105.65,6903.1,1,1,0,1,0,1,0,0,64,6761.6,1,One year,Credit card (automatic)
0,0,0,0,18,1,1,0,0,0,0,0,0,1,50.3,913.3,0,0,0,0,0,0,1,0,18,905.4,2,Month-to-month,Electronic check
0,0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,0,1,0,1,0,0,1,0,57,5415.0,1,One year,Electronic check
1,0,1,1,14,1,0,1,1,0,0,0,1,1,61.4,815.55,0,0,0,0,1,0,0,0,14,859.6,3,Two year,Bank transfer (automatic)
1,1,0,0,18,1,1,0,1,0,0,0,0,1,80.55,1411.65,0,1,0,0,0,1,0,0,18,1449.8999999999999,3,Month-to-month,Credit card (automatic)
0,1,1,0,72,1,1,1,0,0,0,0,0,0,78.5,5602.25,0,1,0,0,1,0,0,0,72,5652.0,1,Two year,Bank transfer (automatic)
1,0,1,0,70,1,1,1,1,1,1,1,1,0,114.3,8244.3,0,1,0,0,1,1,0,0,70,8001.0,1,Two year,Credit card (automatic)
0,0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,0,1,0,1,0,0,1,38,761.9,0,Two year,Mailed check
1,0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,0,0,0,0,1,1,0,0,68,4260.2,1,Two year,Credit card (automatic)
1,0,0,0,13,1,0,0,0,0,0,0,1,1,80.85,1008.7,1,1,0,0,0,0,1,0,13,1051.05,3,Month-to-month,Electronic check
1,1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,0,1,0,0,1,1,0,0,65,6025.5,1,Two year,Credit card (automatic)
0,0,0,0,30,1,1,0,0,1,0,1,1,0,100.45,3096.9,0,1,0,0,0,0,1,0,30,3013.5,3,Month-to-month,Electronic check
1,0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,0,0,0,0,1,0,0,0,51,3835.2000000000003,1,Two year,Bank transfer (automatic)
0,0,0,0,31,1,1,1,0,1,0,0,0,1,84.75,2613.4,0,1,0,0,0,1,0,0,31,2627.25,3,Month-to-month,Credit card (automatic)
0,0,1,0,9,1,0,0,0,0,0,1,1,0,89.45,853.1,1,1,0,0,0,0,1,0,9,805.0500000000001,3,Month-to-month,Electronic check
0,0,1,1,72,1,1,1,1,1,1,0,1,1,79.5,5661.7,0,0,0,0,1,0,0,0,72,5724.0,1,Two year,Bank transfer (automatic)
1,0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,1,0,0,0,0,1,0,0,10,721.5,3,Month-to-month,Credit card (automatic)
0,0,0,0,37,1,0,0,0,0,0,0,0,1,19.8,695.05,0,0,1,1,0,0,1,0,37,732.6,0,One year,Electronic check
0,0,0,0,2,1,0,0,0,1,1,1,1,0,76.4,160.8,1,0,0,0,0,0,1,0,2,152.8,3,Month-to-month,Electronic check
1,0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,0,1,0,1,0,0,0,1,55,5549.5,1,One year,Mailed check
1,0,0,1,33,1,1,1,0,1,0,0,1,1,95.3,3275.15,0,1,0,0,0,0,0,0,33,3144.9,3,Month-to-month,Bank transfer (automatic)
0,0,1,1,46,1,0,0,0,1,1,0,1,0,90.95,4236.6,0,1,0,1,0,0,0,0,46,4183.7,1,One year,Bank transfer (automatic)
0,0,0,1,1,1,0,1,0,0,1,0,0,0,54.5,54.5,0,0,0,0,0,0,1,0,1,54.5,2,Month-to-month,Electronic check
0,1,0,0,20,1,1,0,0,0,0,0,1,1,61.6,1174.35,1,0,0,0,0,0,0,1,20,1232.0,3,Month-to-month,Mailed check
1,0,1,0,9,1,0,0,1,1,0,0,0,1,79.9,741.7,1,1,0,0,0,0,1,0,9,719.1,3,Month-to-month,Electronic check
1,1,0,0,32,1,1,0,0,0,0,1,1,1,96.15,3019.25,1,1,0,0,0,1,0,0,32,3076.8,3,Month-to-month,Credit card (automatic)
0,0,1,1,19,1,0,0,0,1,0,0,0,1,49.6,962.9,0,0,0,0,0,0,0,0,19,942.4,2,Month-to-month,Bank transfer (automatic)
0,0,1,0,70,1,1,1,0,1,1,0,0,0,65.3,4759.75,1,0,0,0,1,1,0,0,70,4571.0,1,Two year,Credit card (automatic)
0,0,0,1,61,1,1,0,0,0,0,0,0,1,25.0,1498.35,0,0,1,0,1,1,0,0,61,1525.0,0,Two year,Credit card (automatic)
1,0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,0,0,0,0,0,0,1,0,26,1181.7,2,Month-to-month,Electronic check
1,0,1,0,45,1,1,0,1,1,0,1,1,1,107.75,4882.8,0,1,0,0,0,0,0,0,45,4848.75,1,Month-to-month,Bank transfer (automatic)
1,0,1,1,62,1,1,0,0,1,0,1,0,1,89.1,5411.65,0,1,0,0,1,1,0,0,62,5524.2,1,Two year,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,0,1,0,0,0,0,1,1,19.65,2,Month-to-month,Mailed check
0,0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,0,0,0,0,0,0,0,1,3,134.25,2,Month-to-month,Mailed check
0,0,1,1,41,1,1,1,1,1,0,0,1,1,101.6,3930.55,0,1,0,1,0,0,0,0,41,4165.599999999999,1,One year,Bank transfer (automatic)
1,0,1,1,67,1,0,0,1,1,1,1,1,0,103.15,6895.5,0,1,0,0,1,0,0,0,67,6911.05,1,Two year,Bank transfer (automatic)
1,0,0,0,1,1,1,0,0,0,0,1,0,1,84.65,84.65,1,1,0,0,0,0,0,1,1,84.65,3,Month-to-month,Mailed check
0,0,1,0,71,1,1,1,1,0,0,1,0,0,95.65,6856.95,0,1,0,1,0,0,0,1,71,6791.150000000001,1,One year,Mailed check
